evidence_type,exact_anchor_coverage,fiscal_quarter,fiscal_year,keep_external,local_fq_status,local_fy_status,local_sequence_status,original_request,priority,remaining_external_requirement,removal_reason,research_task_id,structural_boundary_status,ticker
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1159,NO_STRUCTURAL_BOUNDARY,GIC
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1166,NO_STRUCTURAL_BOUNDARY,GLUE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1174,NO_STRUCTURAL_BOUNDARY,GNLX
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1177,NO_STRUCTURAL_BOUNDARY,GNTX
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1178,NO_STRUCTURAL_BOUNDARY,GNTX
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify Cash, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1187,NO_STRUCTURAL_BOUNDARY,GPCR
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1201,NO_STRUCTURAL_BOUNDARY,GRWG
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify EBIT, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1202,NO_STRUCTURAL_BOUNDARY,GSAT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q4,2023,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q4. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1226,NO_STRUCTURAL_BOUNDARY,GYRE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1227,NO_STRUCTURAL_BOUNDARY,GYRE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1241,NO_STRUCTURAL_BOUNDARY,HDSN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1242,NO_STRUCTURAL_BOUNDARY,HE
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1252,NO_STRUCTURAL_BOUNDARY,HIMS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1293,NO_STRUCTURAL_BOUNDARY,HSTM
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1313,NO_STRUCTURAL_BOUNDARY,HYPR
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1319,NO_STRUCTURAL_BOUNDARY,IDAI
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1324,NO_STRUCTURAL_BOUNDARY,IDN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1325,NO_STRUCTURAL_BOUNDARY,IDN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1326,NO_STRUCTURAL_BOUNDARY,IDT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1327,NO_STRUCTURAL_BOUNDARY,IDT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1329,NO_STRUCTURAL_BOUNDARY,IDYA
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1348,NO_STRUCTURAL_BOUNDARY,IMNM
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1371,NO_STRUCTURAL_BOUNDARY,INGN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1387,NO_STRUCTURAL_BOUNDARY,INO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1392,NO_STRUCTURAL_BOUNDARY,INTA
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1393,NO_STRUCTURAL_BOUNDARY,INTA
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1396,NO_STRUCTURAL_BOUNDARY,IONQ
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1405,NO_STRUCTURAL_BOUNDARY,IPGP
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1410,NO_STRUCTURAL_BOUNDARY,IRD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1418,NO_STRUCTURAL_BOUNDARY,ISRG
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1419,NO_STRUCTURAL_BOUNDARY,ISRG
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1430,NO_STRUCTURAL_BOUNDARY,JANX
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1437,NO_STRUCTURAL_BOUNDARY,JBIO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1438,NO_STRUCTURAL_BOUNDARY,JBIO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1473,NO_STRUCTURAL_BOUNDARY,KNSA
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1474,NO_STRUCTURAL_BOUNDARY,KNTK
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q4,2023,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q4. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1485,NO_STRUCTURAL_BOUNDARY,KOSS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1486,NO_STRUCTURAL_BOUNDARY,KOSS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1487,NO_STRUCTURAL_BOUNDARY,KOSS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1498,NO_STRUCTURAL_BOUNDARY,KRRO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1499,NO_STRUCTURAL_BOUNDARY,KRRO
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1501,NO_STRUCTURAL_BOUNDARY,KRUS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1502,NO_STRUCTURAL_BOUNDARY,KRUS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1504,NO_STRUCTURAL_BOUNDARY,KRYS
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Revenue. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1508,NO_STRUCTURAL_BOUNDARY,KURA
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1513,NO_STRUCTURAL_BOUNDARY,KYMR
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q4,2023,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2023 Q4. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1517,NO_STRUCTURAL_BOUNDARY,LAB
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q2,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q2. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1518,NO_STRUCTURAL_BOUNDARY,LAB
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1534,NO_STRUCTURAL_BOUNDARY,LAW
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1538,NO_STRUCTURAL_BOUNDARY,LBTYK
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify first-public result publication date, missing quarter existence/source evidence. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1539,NO_STRUCTURAL_BOUNDARY,LBTYK
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1557,NO_STRUCTURAL_BOUNDARY,LFMD
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1560,NO_STRUCTURAL_BOUNDARY,LFVN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1561,NO_STRUCTURAL_BOUNDARY,LFVN
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1591,NO_STRUCTURAL_BOUNDARY,LMAT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1603,NO_STRUCTURAL_BOUNDARY,LQDT
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q1,2025,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2025 Q1. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1614,NO_STRUCTURAL_BOUNDARY,LTBR
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1628,NO_STRUCTURAL_BOUNDARY,LVWR
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1644,NO_STRUCTURAL_BOUNDARY,LYV
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1646,NO_STRUCTURAL_BOUNDARY,LZ
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1659,NO_STRUCTURAL_BOUNDARY,MANH
MISSING_QUARTER_EXISTENCE,ADJACENT_EXACT_ANCHORS,Q3,2024,NO,FQ_RESOLVED_LOCAL_HIGH,FY_RESOLVED_DIRECT_EXACT,,"Research official issuer sources for FY2024 Q3. Verify missing quarter existence/source evidence, Total Debt. Do not research other fields.",P3_LATEST8Q,,MISSING_QUARTER_ALREADY_IDENTIFIED_LOCALLY,P8H-3-1661,NO_STRUCTURAL_BOUNDARY,MAPS
